BCB/538,"Credit operations with nonearmarked funds (postset rate), Working capital, Balance in arrears of more than 90 days"
BCB/539,"Credit operations with nonearmarked funds (postset rate), Working capital, Interest rate"
BCB/540,"Credit operations with nonearmarked funds (postset rate), Working capital, Fiscal charge rate"
BCB/541,"Credit operations with nonearmarked funds (postset rate), Working capital, Operational charge rate"
BCB/542,"Credit operations with nonearmarked funds (postset rate), Working capital, Minumum contractual rate"
BCB/543,"Credit operations with nonearmarked funds (postset rate), Working capital, Maximum contractual rate"
BCB/544,"Credit operations with nonearmarked funds (postset rate), Average maturity Working capital"
BCB/545,"Credit operations with nonearmarked funds (floating rate), Grantings, Working capital"
BCB/546,"Credit operations with nonearmarked funds (floating rate), Balances, Working capital"
BCB/547,"Credit operations with nonearmarked funds (floating rate), Working capital Balance normally performing"
BCB/548,"Credit operations with nonearmarked funds (floating rate), Working capital Balance in arrears from 15 to 30 days"
BCB/549,"Credit operations with nonearmarked funds (floating rate), Working capital Balance in arrears from 31 to 90 days"
BCB/551,"Credit operations with nonearmarked funds (floating rate), Working capital Interest rate"
BCB/552,"Credit operations with nonearmarked funds (floating rate), Working capital Fiscal charge rate"
BCB/553,"Credit operations with nonearmarked funds (floating rate), Working capital Operational charge rate"
BCB/554,"Credit operations with nonearmarked funds (floating rate), Working capital Minumum contractual rate"
BCB/555,"Credit operations with nonearmarked funds (floating rate), Working capital Maximum contractual rate"
BCB/556,"Credit operations with nonearmarked funds (floating rate), Average maturity Working capital"
BCB/557,"Credit operations with nonearmarked funds (floating rate), Working capital Total rate"
BCB/558,"Credit operations with nonearmarked funds (based on price index rate), Grantings Working capital"
BCB/559,"Credit operations with nonearmarked funds (based on price index rate), Balances Working capital"
BCB/560,"Credit operations with nonearmarked funds (based on price index rate), Working capital, Balance normally performing"
BCB/561,"Credit operations with nonearmarked funds (based on price index rate), Working capital, Balance in arrears from 15 to 30 days"
BCB/562,"Credit operations with nonearmarked funds (based on price index rate), Working capital, Balance in arrears from 31 to 90 days"
BCB/563,"Credit operations with nonearmarked funds (based on price index rate), Working capital, Balance in arrears of more than 90 days"
BCB/564,"Credit operations with nonearmarked funds (based on price index rate), Working capital, Interest rate"
BCB/565,"Credit operations with nonearmarked funds (based on price index rate), Working capital, Fiscal charge rate"
BCB/566,"Credit operations with nonearmarked funds (based on price index rate), Working capital, Operational charge rate"
BCB/567,"Credit operations with nonearmarked funds (based on price index rate), Working capital, Minumum contractual rate"
BCB/568,"Credit operations with nonearmarked funds (based on price index rate), Working capital, Maximum contractual rate"
BCB/569,"Credit operations with nonearmarked funds (based on price index rate), Average maturity, Working capital"
BCB/570,"Credit operations with nonearmarked funds (based on price index rate), Working capital, Total rate"
BCB/571,"Credit operations with nonearmarked funds (preset rate), Grantings, Guarantied overdraft accounts"
BCB/572,"Credit operations with nonearmarked funds (preset rate), Guarantied overdraft accounts, Balance normally performing"
BCB/573,"Credit operations with nonearmarked funds (preset rate), Guarantied overdraft accounts, Balance in arrears from 15 to 30 days"
BCB/574,"Credit operations with nonearmarked funds (preset rate), Guarantied overdraft accounts, Balance in arrears from 31 to 90 days"
BCB/575,"Credit operations with nonearmarked funds (preset rate), Guarantied overdraft accounts, Balance in arrears of more than 90 days"
BCB/576,"Credit operations with nonearmarked funds (preset rate), Guarantied overdraft accounts, Interest rate"
BCB/577,"Credit operations with nonearmarked funds (preset rate), Guarantied overdraft accounts, Fiscal charge rate"
BCB/578,"Credit operations with nonearmarked funds (preset rate), Guarantied overdraft accounts, Operational charge rate"
BCB/579,"Credit operations with nonearmarked funds (preset rate), Guarantied overdraft accounts, Minumum contractual rate"
BCB/580,"Credit operations with nonearmarked funds (preset rate), Guarantied overdraft accounts, Maximum contractual rate"
BCB/581,"Credit operations with nonearmarked funds (preset rate), Average maturity, Guarantied overdraft accounts"
BCB/582,"Credit operations with nonearmarked funds (postset rate), Grantings, Guarantied overdraft accounts"
BCB/583,"Credit operations with nonearmarked funds (postset rate), Guarantied overdraft accounts, Balance normally performing"
BCB/584,"Credit operations with nonearmarked funds (postset rate), Guarantied overdraft accounts, Balance in arrears from 15 to 30 days"
BCB/585,"Credit operations with nonearmarked funds (postset rate), Guarantied overdraft accounts, Balance in arrears from 31 to 90 days"
BCB/587,"Credit operations with nonearmarked funds (postset rate), Guarantied overdraft accounts, Interest rate"
BCB/588,"Credit operations with nonearmarked funds (postset rate), Guarantied overdraft accounts, Fiscal charge rate"
BCB/589,"Credit operations with nonearmarked funds (postset rate), Guarantied overdraft accounts, Operational charge rate"
BCB/590,"Credit operations with nonearmarked funds (postset rate), Guarantied overdraft accounts, Minumum contractual rate"
BCB/591,"Credit operations with nonearmarked funds (postset rate), Guarantied overdraft accounts, Maximum contractual rate"
BCB/592,"Credit operations with nonearmarked funds (postset rate), Average maturity Guarantied overdraft accounts"
BCB/593,"Credit operations with nonearmarked funds (floating rate), Grantings, Guarantied overdraft accounts"
BCB/594,"Credit operations with nonearmarked funds (floating rate), Balances, Guarantied overdraft accounts"
BCB/595,"Credit operations with nonearmarked funds (floating rate), Guarantied overdraft accounts, Balance normally performing"
BCB/596,"Credit operations with nonearmarked funds (floating rate), Guarantied overdraft accounts, Balance in arrears from 15 to 30 days"
BCB/597,"Credit operations with nonearmarked funds (floating rate), Guarantied overdraft accounts, Balance in arrears from 31 to 90 days"
BCB/598,"Credit operations with nonearmarked funds (floating rate), Guarantied overdraft accounts, Balance in arrears of more than 90 days"
BCB/599,"Credit operations with nonearmarked funds (floating rate), Guarantied overdraft accounts, Interest rate"
BCB/600,"Credit operations with nonearmarked funds (floating rate), Guarantied overdraft accounts, Fiscal charge rate"
BCB/601,"Credit operations with nonearmarked funds (floating rate), Guarantied overdraft accounts, Operational charge rate"
BCB/602,"Credit operations with nonearmarked funds (floating rate), Guarantied overdraft accounts, Minumum contractual rate"
BCB/603,"Credit operations with nonearmarked funds (floating rate), Guarantied overdraft accounts, Maximum contractual rate"
BCB/604,"Credit operations with nonearmarked funds (floating rate), Average maturity Guarantied overdraft accounts"
BCB/605,"Credit operations with nonearmarked funds (floating rate), Guarantied overdraft accounts, Total rate"
BCB/606,"Credit operations with nonearmarked funds (preset rate), Grantings, Real estate financing-legal entities"
BCB/607,"Credit operations with nonearmarked funds (preset rate), Balances, Real estate financing-legal entities"
BCB/608,"Credit operations with nonearmarked funds (preset rate), Real estate financing-legal entities, Balance normally performing"
BCB/609,"Credit operations with nonearmarked funds (preset rate), Real estate financing-legal entities, Balance in arrears from 15 to 30 days"
BCB/610,"Credit operations with nonearmarked funds (preset rate), Real estate financing-legal entities, Balance in arrears from 31 to 90 days"
BCB/611,"Credit operations with nonearmarked funds (preset rate), Real estate financing-legal entities, Balance in arrears of more than 90 days"
BCB/612,"Credit operations with nonearmarked funds (preset rate), Real estate financing-legal entities, Interest rate"
BCB/613,"Credit operations with nonearmarked funds (preset rate), Real estate financing-legal entities, Fiscal charge rate"
BCB/614,"Credit operations with nonearmarked funds (preset rate), Real estate financing-legal entities, Operational charge rate"
BCB/615,"Credit operations with nonearmarked funds (preset rate), Real estate financing-legal entities, Minumum contractual rate"
BCB/616,"Credit operations with nonearmarked funds (preset rate), Real estate financing-legal entities, Maximum contractual rate"
BCB/617,"Credit operations with nonearmarked funds (preset rate), Average maturity, Real estate financing-legal entities"
BCB/618,"Credit operations with nonearmarked funds (preset rate), Real estate financing-legal entities, Total rate"
BCB/619,"Credit operations with nonearmarked funds (postset rate), Grantings, Real estate financing-legal entities"
BCB/620,"Credit operations with nonearmarked funds (postset rate), Balances, Real estate financing-legal entities"
BCB/621,"Credit operations with nonearmarked funds (postset rate), Real estate financing-legal entities, Balance normally performing"
BCB/622,"Credit operations with nonearmarked funds (postset rate), Real estate financing-legal entities, Balance in arrears from 15 to 30 days"
BCB/623,"Credit operations with nonearmarked funds (postset rate), Real estate financing-legal entities, Balance in arrears from 31 to 90 days"
BCB/624,"Credit operations with nonearmarked funds (postset rate), Real estate financing-legal entities, Balance in arrears of more than 90 days"
BCB/625,"Credit operations with nonearmarked funds (postset rate), Real estate financing-legal entities, Interest rate"
BCB/626,"Credit operations with nonearmarked funds (postset rate), Real estate financing-legal entities, Fiscal charge rate"
BCB/627,"Credit operations with nonearmarked funds (postset rate), Real estate financing-legal entities, Operational charge rate"
BCB/628,"Credit operations with nonearmarked funds (postset rate), Real estate financing-legal entities, Minumum contractual rate"
BCB/629,"Credit operations with nonearmarked funds (postset rate), Real estate financing-legal entities, Maximum contractual rate"
BCB/630,"Credit operations with nonearmarked funds (postset rate), Average maturity Real estate financing-legal entities"
BCB/631,"Credit operations with nonearmarked funds (postset rate), Real estate financing-legal entities, Total rate"
BCB/633,"Credit operations with nonearmarked funds (floating rate), Balances, Real estate financing-legal entities"
BCB/634,"Credit operations with nonearmarked funds (floating rate), Real estate financing-legal entities, Balance normally performing"
BCB/635,"Credit operations with nonearmarked funds (floating rate), Real estate financing-legal entities, Balance in arrears from 15 to 30 days"
BCB/636,"Credit operations with nonearmarked funds (floating rate), Real estate financing-legal entities, Balance in arrears from 31 to 90 days"
BCB/637,"Credit operations with nonearmarked funds (floating rate), Real estate financing-legal entities, Balance in arrears of more than 90 days"
BCB/638,"Credit operations with nonearmarked funds (floating rate), Real estate financing-legal entities, Interest rate"
BCB/640,"Credit operations with nonearmarked funds (floating rate), Real estate financing-legal entities, Operational charge rate"
BCB/641,"Credit operations with nonearmarked funds (floating rate), Real estate financing-legal entities, Minumum contractual rate"
BCB/642,"Credit operations with nonearmarked funds (floating rate), Real estate financing-legal entities, Maximum contractual rate"
BCB/643,"Credit operations with nonearmarked funds (floating rate), Average maturity Real estate financing-legal entities"
BCB/644,"Credit operations with nonearmarked funds (floating rate), Real estate financing-legal entities, Total rate"
BCB/645,"Credit operations with nonearmarked funds (based on price index rate), Grantings Real estate financing-legal entities"
BCB/646,"Credit operations with nonearmarked funds (based on price index rate), Balances Real estate financing-legal entities"
BCB/647,"Credit operations with nonearmarked funds (based on price index rate), Real estate financing-legal entities, Balance normally performing"
BCB/649,"Credit operations with nonearmarked funds (based on price index rate), Real estate financing-legal entities, Balance in arrears from 31 to 90 days"
BCB/650,"Credit operations with nonearmarked funds (based on price index rate), Real estate financing-legal entities, Balance in arrears of more than 90 days"
